# Timestamp,Timestamp,LoopDeltaMs,CommandedPower,BatteryV,HeadingRad,PinpointX,PinpointY,RSSI,LinkSpeed
# 0.979 START: ResearchLogger test started
# 0.979   CommandedPower=0.4
# 0.979   CommandedPowerR=-1.0
# 0.980   TestDurationSec=30.0
# 0.980   MotorNames=BL
# 0.980   ExperimentLabel=B_2_Motor_BL_Power0p4
0.993692975,0.001859666,1.859666,0.4,12.576,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.001022559,0.017569126,15.70946,0.4,12.576,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.008303727,0.025513544,7.944418,0.4,12.659,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.014582435,0.031711753,6.198209,0.4,12.581,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.020897894,0.038015253,6.3035,0.4,12.581,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.02670177,0.044422004,6.406751,0.4,12.541,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.032808687,0.050197296,5.775292,0.4,12.528,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.038670313,0.056190172,5.992876,0.4,12.528,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.04470198,0.062202589,6.012417,0.4,12.546,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.051074314,0.068124298,5.921709,0.4,12.546,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.056895982,0.074481465,6.357167,0.4,12.537,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.063091566,0.080376633,5.895168,0.4,12.528,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.069021733,0.086475383,6.09875,0.4,12.528,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.074869942,0.092434134,5.958751,0.4,12.555,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.080947401,0.098305093,5.870959,0.4,12.55,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.087104485,0.104557552,6.252459,0.4,12.55,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.093352569,0.110690719,6.133167,0.4,12.563,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.099585486,0.116963303,6.272584,0.4,12.563,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.105461695,0.123010137,6.046834,0.4,12.559000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.113127279,0.128906763,5.896626,0.4,12.572000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.119292821,0.136595388,7.688625,0.4,12.572000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.125224447,0.142749264,6.153876,0.4,12.568,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.131315322,0.14861614,5.866876,0.4,12.559000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.136954698,0.154738807,6.122667,0.4,12.559000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.143053157,0.160502141,5.763334,0.4,12.559000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.149001116,0.166433183,5.931042,0.4,12.559000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.154941491,0.172450559,6.017376,0.4,12.563,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.161104992,0.178370809,5.92025,0.4,12.585,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.168128326,0.184750143,6.379334,0.4,12.585,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.174130827,0.191533436,6.783293,0.4,12.572000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.180140911,0.197531269,5.997833,0.4,12.572000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.186012453,0.203613978,6.082709,0.4,12.576,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.192099828,0.209407646,5.793668,0.4,12.589,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.197883287,0.215526521,6.118875,0.4,12.589,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.203535496,0.221197689,5.671168,0.4,12.576,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.209257705,0.226935356,5.737667,0.4,12.576,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.214687081,0.232548481,5.613125,0.4,12.594,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.220517206,0.237983107,5.434626,0.4,12.594,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.226062957,0.244063774,6.080667,0.4,12.598,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.232403207,0.25004615,5.982376,0.4,12.589,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.237865541,0.255683775,5.637625,0.4,12.589,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.243410125,0.261179359,5.495584,0.4,12.598,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.249184834,0.266779068,5.599709,0.4,12.598,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.25451096,0.272482027,5.702959,0.4,12.598,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.260162002,0.277787444,5.305417,0.4,12.598,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.265663127,0.283644695,5.857251,0.4,12.585,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.271206836,0.288956529,5.311834,0.4,12.598,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.276764254,0.294492654,5.536125,0.4,12.598,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.282591754,0.30032453,5.831876,0.4,12.598,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.287928963,0.305872905,5.548375,0.4,12.598,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.295449005,0.313263739,7.390834,0.4,12.607000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.301145839,0.318882698,5.618959,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.30647634,0.324446532,5.563834,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.312185715,0.329767699,5.321167,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.317618591,0.3355007,5.733001,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.323599508,0.340940284,5.439584,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.329206217,0.346993243,6.052959,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.336387926,0.35254716,5.553917,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.34249251,0.360126702,7.579542,0.4,12.607000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.348051094,0.365888578,5.761876,0.4,12.607000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.356552303,0.374096079,8.207501,0.4,12.624,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.362825471,0.380079329,5.98325,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.368636055,0.386217747,6.138418,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.374611722,0.392201581,5.983834,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.38549964,0.398022956,5.821375,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.392148182,0.408934499,10.911543,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.398425432,0.415634958,6.700459,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.404972766,0.421879542,6.244584,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.411505517,0.428446126,6.566584,0.4,12.629,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.417546809,0.434926085,6.479959,0.4,12.629,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.423607643,0.440997127,6.071042,0.4,12.629,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.429203852,0.446973961,5.976834,0.4,12.629,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.434575478,0.452500462,5.526501,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.440344062,0.457851962,5.3515,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.445913146,0.463766088,5.914126,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.451634479,0.469228713,5.462625,0.4,12.611,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.456960605,0.474938381,5.709668,0.4,12.611,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.463010064,0.480454673,5.516292,0.4,12.633000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.468623481,0.486277215,5.822542,0.4,12.633000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.474254982,0.491933799,5.656584,0.4,12.633000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.480116899,0.4975233,5.589501,0.4,12.633000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.493147692,0.507515801,9.992501,0.4,12.642,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.498850068,0.516418926,8.903125,0.4,12.642,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.505545277,0.522372719,5.953793,0.4,12.638,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.511284694,0.528901969,6.52925,0.4,12.624,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.516452444,0.534593845,5.691876,0.4,12.624,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.522124487,0.539775012,5.181167,0.4,12.624,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.52723507,0.545409721,5.634709,0.4,12.624,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.532757488,0.550581555,5.171834,0.4,12.624,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.538173155,0.556121764,5.540209,0.4,12.624,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.543604572,0.561470348,5.348584,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.549143322,0.566963306,5.492958,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.554419282,0.572442849,5.479543,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.559940532,0.577722308,5.279459,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.565398783,0.583304225,5.581917,0.4,12.629,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.570924116,0.588664184,5.359959,0.4,12.633000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.576125409,0.594237934,5.57375,0.4,12.633000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.581697993,0.59943456,5.196626,0.4,12.638,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.587001368,0.604978269,5.543709,0.4,12.638,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.59262791,0.610385478,5.407209,0.4,12.629,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.599072869,0.616596812,6.211334,0.4,12.629,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.604870328,0.622431312,5.8345,0.4,12.629,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.610747412,0.628152646,5.721334,0.4,12.629,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.616079371,0.634135022,5.982376,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.621909788,0.63937948,5.244458,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.627138789,0.645168481,5.789001,0.4,12.620000000000001,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.632683664,0.650496357,5.327876,0.4,12.624,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.638024373,0.655989607,5.49325,0.4,12.624,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.643544457,0.661290649,5.301042,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.648951083,0.6668784,5.587751,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.654524833,0.672298442,5.420042,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.661799292,0.67840711,6.108668,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.667305376,0.685128277,6.721167,0.4,12.616,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.673451377,0.690642819,5.514542,0.4,12.629,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
1.678920419,0.696765195,6.122376,0.4,12.629,-0.01393204927444458,1975.6171875,2201.37939453125,-127.0,-1.0
